src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.230.119,172.20.91.13,47029,8888,2048,2022-09-23 10:52:38,1290776.0,3235.2631285366324,11.620916409973535,6.19782208531922,5.423094324654317,8,7,2088,2088,585.0,68.0,261.0,214.56409298855203,1144.0,68.0,298.2857142857143,354.36853870580813,1144,68,278.4,288.96731072331806,83502.10666666666,160,140,20,4,92198.28571428571,772571.0,182.0,198517.8667369149,1290776.0,1017376.0,382.0,184396.57142857142,343400.1180875316,1278410.0,772571.0,182.0,213068.33333333334,259802.67108882635,0,0,0,0,1,0,0,0,0,0,0,0.875,278.4,65535,258,769036.0,11291.0,295591.6666666667,337022.12215850496,561204.0,11489.0,169078.33333333334,187203.24628387784,0.0,0.0,0.0,0.0,0.0,0.0,261.0,298.2857142857143,0,8,7,2088,2088
172.20.230.119,172.20.91.13,46939,8888,2048,2022-09-23 10:52:38,2086763.0,2362.5107403188576,4.312899931616576,1.9168444140518115,2.3960555175647644,4,5,3738,1192,2233.0,68.0,934.5,918.7677889434304,345.0,68.0,238.4,102.64423997477891,2233,68,547.7777777777778,707.5784648720008,500667.2839506173,80,100,20,2,260845.375,1886183.0,145.0,616085.5480192945,2086763.0,1886183.0,51800.0,695587.6666666666,842808.4859232388,1937091.0,1910485.0,145.0,484272.75,823490.6659308213,0,0,0,0,1,0,0,0,0,0,0,1.25,547.7777777777778,193,258,0.0,0.0,0.0,0.0,1885504.0,147956.0,1016730.0,868774.0,0.0,0.0,0.0,0.0,0.0,0.0,934.5,238.4,0,4,5,3738,1192
172.20.230.119,172.20.91.13,47031,8888,2048,2022-09-23 10:52:38,903251.0,4895.6491606430545,16.60667964939978,8.856895813013216,7.749783836386563,8,7,2192,2230,665.0,68.0,274.0,233.2096696108461,1158.0,68.0,318.57142857142856,356.258676944098,1158,68,294.8,297.8760816178433,88730.16000000002,160,140,20,4,64517.92857142857,441719.0,70.0,121089.77013148095,903251.0,665306.0,341.0,129035.85714285714,224412.04521175427,888427.0,441719.0,70.0,148071.16666666666,149506.21121480392,0,0,0,0,1,0,0,0,0,0,0,0.875,294.8,65535,258,438406.0,7375.0,162695.75,165982.82540578558,232192.0,7038.0,109648.5,89522.2412844056,0.0,0.0,0.0,0.0,0.0,0.0,274.0,318.57142857142856,0,8,7,2192,2230
172.20.230.119,172.20.91.13,47033,8888,2048,2022-09-23 10:52:39,79892.0,22417.763981374854,100.13518249637009,62.584489060231306,37.550693436138786,5,3,1143,648,863.0,68.0,228.6,317.2151320476373,422.0,76.0,216.0,148.76379487854788,863,68,223.875,266.884074787163,71227.109375,100,60,20,1,11413.142857142857,73247.0,55.0,25308.34636709271,79892.0,73446.0,237.0,19973.0,30944.98824527164,74377.0,73996.0,381.0,37188.5,36807.5,0,0,0,0,1,0,0,0,0,0,0,0.6,223.875,65535,258,0.0,0.0,0.0,0.0,72633.0,5460.0,39046.5,33586.5,0.0,0.0,0.0,0.0,0.0,0.0,228.6,216.0,0,5,3,1143,648
172.20.230.119,172.20.91.13,47035,8888,2048,2022-09-23 10:52:39,397245.0,19894.52353081851,40.27741066596181,22.65604349960352,17.621367166358294,9,7,5779,2124,2764.0,68.0,642.1111111111111,873.2116256726524,1164.0,68.0,303.42857142857144,361.41027621679774,2764,68,493.9375,717.1324379734541,514278.93359375,180,140,20,5,26483.0,171371.0,119.0,46026.749042993106,397245.0,177993.0,119.0,49655.625,57541.98272117824,309009.0,173825.0,1884.0,51501.5,57489.06451013097,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,493.9375,65535,258,164749.0,12543.0,75951.5,57878.533561675526,169111.0,6040.0,59955.666666666664,55746.72501491804,0.0,0.0,0.0,0.0,0.0,0.0,642.1111111111111,303.42857142857144,0,9,7,5779,2124
172.20.230.119,172.20.91.13,47037,8888,2048,2022-09-23 10:52:41,424835.0,10542.916661762802,32.95397036496522,18.830840208551553,14.123130156413666,8,6,2278,2201,745.0,68.0,284.75,250.72432570454745,1149.0,76.0,366.8333333333333,375.9620622113649,1149,68,319.92857142857144,313.287513837578,98149.0663265306,160,120,20,4,32679.615384615383,205244.0,281.0,60874.28716946534,424835.0,207439.0,1107.0,60690.71428571428,73387.3707054642,416996.0,211284.0,281.0,83399.2,78431.61897449267,0,0,0,0,1,0,0,0,0,0,0,0.75,319.92857142857144,65535,258,203049.0,5469.0,69131.75,80243.36439038122,199649.0,5150.0,67242.0,72665.42902233497,0.0,0.0,0.0,0.0,0.0,0.0,284.75,366.8333333333333,0,8,6,2278,2201
172.20.230.119,172.20.91.13,47039,8888,2048,2022-09-23 10:52:41,293757.0,14910.282989001114,54.46678717443329,34.04174198402081,20.425045190412483,10,6,2214,2166,601.0,68.0,221.4,212.37852998832062,1162.0,76.0,361.0,374.1697475745467,1162,68,273.75,291.9915452543104,85259.0625,200,120,20,4,19583.8,74161.0,195.0,21670.165171497887,293757.0,105796.0,2979.0,32639.666666666668,35605.48607853695,250382.0,98105.0,571.0,50076.4,30888.561446593787,0,0,0,0,1,0,0,0,0,0,0,0.6,273.75,65535,258,73888.0,3294.0,41614.5,25142.627572511192,50494.0,5958.0,29080.0,16311.871645259736,0.0,0.0,0.0,0.0,0.0,0.0,221.4,361.0,0,10,6,2214,2166
172.20.230.119,172.20.91.13,47041,8888,2048,2022-09-23 10:52:41,136143.0,20676.788376927205,95.48783264655547,58.76174316711106,36.72608947944441,8,5,1272,1543,585.0,68.0,159.0,173.04984830967058,1156.0,68.0,308.6,425.63251755475636,1156,68,216.53846153846155,305.6200797331462,93403.63313609465,160,100,20,3,11345.25,70065.0,74.0,20573.085865295787,136069.0,79623.0,355.0,19438.428571428572,27637.579653472567,130306.0,72921.0,342.0,32576.5,27200.96745062572,0,0,0,0,1,0,0,0,0,0,0,0.625,216.53846153846155,65535,255,68836.0,5482.0,36995.666666666664,25865.19363073773,67486.0,5105.0,29330.25,25913.813781215224,0.0,0.0,0.0,0.0,0.0,0.0,159.0,308.6,0,8,5,1272,1543
172.20.230.119,172.20.91.13,47043,8888,2048,2022-09-23 10:52:41,193476.0,29957.203994293865,77.52899584444582,41.348797783704434,36.18019806074138,8,7,3648,2148,2121.0,68.0,456.0,654.6592625175329,1156.0,68.0,306.85714285714283,356.0342794777847,2121,68,386.4,541.5407402341335,293266.37333333323,160,140,20,4,13819.714285714286,68477.0,287.0,21023.345008512293,193476.0,77579.0,1945.0,27639.428571428572,28185.340099608737,186784.0,70746.0,287.0,31130.666666666668,24852.837367637167,0,0,0,0,1,0,0,0,0,0,0,0.875,386.4,65535,258,63238.0,2854.0,33860.666666666664,24678.572478074082,66532.0,5160.0,38004.75,22094.08506110855,0.0,0.0,0.0,0.0,0.0,0.0,456.0,306.85714285714283,0,8,7,3648,2148
172.20.230.119,172.20.91.13,47045,8888,2048,2022-09-23 10:52:41,118275.0,23800.465017966602,109.91333756076939,67.63897696047347,42.27436060029592,8,5,1272,1543,585.0,68.0,159.0,173.04984830967058,1156.0,68.0,308.6,425.63251755475636,1156,68,216.53846153846155,305.6200797331462,93403.63313609465,160,100,20,3,9856.25,67140.0,177.0,19136.393312764903,118275.0,69282.0,629.0,16896.428571428572,23590.625643354564,112051.0,69931.0,1840.0,28012.75,26730.87644817319,0,0,0,0,1,0,0,0,0,0,0,0.625,216.53846153846155,65535,255,28764.0,5418.0,17091.0,11673.0,64681.0,6047.0,33774.0,24042.612018386575,0.0,0.0,0.0,0.0,0.0,0.0,159.0,308.6,0,8,5,1272,1543
