src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.43.41,192.168.43.1,55073,53,2048,2022-09-12 11:01:59,13834.0,27251.698713315018,144.57134595923088,72.28567297961544,72.28567297961544,1,1,87,290,87.0,87.0,87.0,0.0,290.0,290.0,290.0,0.0,290,87,188.5,101.5,10302.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,188.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,290.0,0,1,1,87,290
192.168.43.41,192.168.43.8,37961,8888,2048,2022-09-12 11:02:00,588177.0,23967.27515696806,39.10387519403173,22.102190327061415,17.00168486697032,13,10,11821,2276,2964.0,68.0,909.3076923076923,1002.7349051174135,1164.0,68.0,227.6,322.5886544812139,2964,68,612.9130434782609,853.0902349460473,727762.9489603023,260,200,20,9,26735.31818181818,207356.0,59.0,56549.894264338385,588177.0,207996.0,59.0,49014.75,74313.71672188677,554506.0,207356.0,78.0,61611.77777777778,77646.66297011779,0,0,0,0,1,0,0,0,0,0,0,0.7692307692307693,612.9130434782609,65535,256,206887.0,7920.999999999999,88086.0,80062.22428419869,207278.0,6839.0,67662.875,76318.45936671793,9935.0,6.0,0.0,0.0,45793.328508939725,0.0,909.3076923076923,227.6,0,13,10,11821,2276
192.168.43.41,39.156.150.66,41812,443,2048,2022-09-12 11:02:00,1755376.0,262.05211874834794,3.418071114108886,3.418071114108886,0.0,6,0,460,0,87.0,56.0,76.66666666666667,14.613540144521982,0.0,0.0,0.0,0.0,87,56,76.66666666666667,14.613540144521982,213.55555555555554,120,0,20,4,351075.2,960297.0,2014.0,346117.1116621656,1755376.0,960297.0,2014.0000000000002,351075.2,346117.1116621656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.66666666666667,220,0,0.0,0.0,0.0,0.0,479937.0,72357.0,239570.75,151210.88952250595,124.0,4.0,0.0,0.0,70.64013635825032,0.0,76.66666666666667,0.0,0,6,0,460,0
192.168.43.41,39.156.150.66,41826,443,2048,2022-09-12 11:02:00,1752355.0,262.50388762550966,3.4239637516370824,3.4239637516370824,0.0,6,0,460,0,87.0,56.0,76.66666666666667,14.613540144521982,0.0,0.0,0.0,0.0,87,56,76.66666666666667,14.613540144521982,213.55555555555554,120,0,20,4,350471.0,960874.0,441.0,346922.35631622246,1752355.0,960874.0,441.0,350471.0,346922.35631622246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.66666666666667,199,0,0.0,0.0,0.0,0.0,480842.0,71839.0,240108.25,151405.53253823819,124.0,4.0,0.0,0.0,70.76191753383304,0.0,76.66666666666667,0.0,0,6,0,460,0
192.168.43.41,39.156.150.66,41832,443,2048,2022-09-12 11:02:00,1850691.0,248.5558096948653,3.2420323003678084,3.2420323003678084,0.0,6,0,460,0,87.0,56.0,76.66666666666667,14.613540144521982,0.0,0.0,0.0,0.0,87,56,76.66666666666667,14.613540144521982,213.55555555555554,120,0,20,4,370138.2,1001175.0,555.0,357727.60665198875,1850691.0,1001174.9999999999,555.0,370138.2,357727.6066519887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.66666666666667,199,0,0.0,0.0,0.0,0.0,500774.0,98370.0,250155.0,154707.99165847898,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,0.0,0,6,0,460,0
192.168.43.41,39.156.150.66,41916,443,2048,2022-09-12 11:02:00,1185451.0,9259.766957891976,18.558337712819846,10.122729661538099,8.435608051281749,12,10,6208,4769,2574.0,56.0,517.3333333333334,763.0924292348571,1442.0,56.0,476.9,511.5041446557398,2574,56,498.95454545454544,661.0254758721983,436954.67975206615,240,200,20,5,56450.04761904762,950395.0,127.0,200390.44387739323,1185451.0,950395.0,283.0,107768.27272727272,267145.1166933572,1152242.0,1018807.0,189.0,128026.88888888889,315545.10211640794,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,498.95454545454544,65535,328,31433.999999999996,23587.0,28340.8,2913.410606145312,914337.0,24393.0,156014.14285714287,309606.13887575135,0.0,0.0,0.0,0.0,0.0,0.0,517.3333333333334,476.9,0,12,10,6208,4769
192.168.43.41,192.168.43.8,37965,8888,2048,2022-09-12 11:02:01,575678.0,8763.579640007087,33.00456157782649,19.10790407137323,13.89665750645326,11,8,2799,2246,601.0,68.0,254.45454545454547,227.882092174625,1162.0,68.0,280.75,350.57586554125487,1162,68,265.5263157894737,286.3254255344419,81982.24930747923,220,160,20,5,31982.11111111111,244174.0,327.0,55892.80959110621,575678.0,244174.0,7302.0,57567.8,70254.11175269388,498120.0,309534.0,399.0,71160.0,101920.77977106953,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,265.5263157894737,65535,254,243847.0,6806.0,82420.2,84495.77193067118,203385.0,6775.0,55542.625,59201.10771543363,0.0,0.0,0.0,0.0,0.0,0.0,254.45454545454547,280.75,0,11,8,2799,2246
192.168.43.41,192.168.43.8,37967,8888,2048,2022-09-12 11:02:01,79322.0,15695.519527999797,100.85474395501878,63.03421497188674,37.82052898313204,5,3,1006,239,585.0,68.0,201.2,199.26003111512352,107.0,56.0,79.66666666666667,20.98147330914162,585,56,155.625,168.6482563651341,28442.234375,100,60,20,2,11331.714285714286,56569.0,454.0,18656.7074243653,22753.0,8266.0,2467.0,5688.25,2207.273813440462,72703.0,62004.0,10699.0,36351.5,25652.5,0,0,0,0,1,0,0,0,0,0,0,0.6,155.625,65535,0,4152.0,2831.0,3491.5,660.5,51622.0,5311.0,21184.0,21529.53938197471,0.0,0.0,0.0,0.0,0.0,0.0,201.2,79.66666666666667,0,5,3,1006,239
192.168.43.41,192.168.43.8,37969,8888,2048,2022-09-12 11:02:01,28052.0,44381.862255810636,285.18465706544987,178.24041066590618,106.9442463995437,5,3,1006,239,585.0,68.0,201.2,199.26003111512352,107.0,56.0,79.66666666666667,20.98147330914162,585,56,155.625,168.6482563651341,28442.234375,100,60,20,2,4007.4285714285716,8690.0,252.0,3477.5000403468357,20484.0,8942.0,391.0,5121.0,3287.7690764407407,21049.0,11685.0,9364.0,10524.5,1160.5,0,0,0,0,1,0,0,0,0,0,0,0.6,155.625,65535,0,0.0,0.0,0.0,0.0,8299.0,7003.0,7651.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,201.2,79.66666666666667,0,5,3,1006,239
192.168.43.41,192.168.43.8,37971,8888,2048,2022-09-12 11:02:02,20973.0,59362.03690459162,381.4428074190626,238.40175463691415,143.04105278214848,5,3,1006,239,585.0,68.0,201.2,199.26003111512352,107.0,56.0,79.66666666666667,20.98147330914162,585,56,155.625,168.6482563651341,28442.234375,100,60,20,2,2996.1428571428573,6707.0,259.0,2528.85154219242,14266.0,5546.0,416.0,3566.5,2087.3980813443322,15717.0,9914.0,5803.0,7858.5,2055.5,0,0,0,0,1,0,0,0,0,0,0,0.6,155.625,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.2,79.66666666666667,0,5,3,1006,239
